Product,Adverse Event,Count,Expected Count,p_value,PRR,product margin,event margin,fdr
CISPLATIN,PYREXIA,33.0,12.64647813837003,6.327415924545221e-09,2.634298450187264,559.0,2168.0,1.1055680670355555e-13
DOCETAXEL,INTERSTITIAL LUNG DISEASE,9.0,1.3766044036314307,6.3505033454092086e-09,6.688401281188603,388.0,340.0,2.1785969172645363e-09
AMOXICILLIN,PARAESTHESIA ORAL,4.0,0.23232808097672963,6.356335457979867e-09,17.989271576551456,253.0,88.0,0.0
ALBUTEROL SULFATE,HYPERCHOLESTEROLAEMIA,4.0,0.22968798914744862,6.3590245291678116e-09,18.42507834155968,319.0,69.0,0.0
WELLBUTRIN XL,GRAND MAL CONVULSION,3.0,0.11770844203276636,6.368372607035155e-09,26.019021720276072,80.0,141.0,0.17188003887518866
CLONAZEPAM,MYOCLONUS,4.0,0.2337472607742878,6.3755414281274625e-09,17.783854148141817,224.0,100.0,3.1782865107266736e-13
THALIDOMIDE,DISEASE PROGRESSION,6.0,0.6352499217364083,6.392585572001508e-09,9.519836928097735,89.0,684.0,0.09944909143322692
PREGABALIN,POISONING,4.0,0.2261817802358343,6.403118035791522e-09,19.104881060728037,425.0,51.0,0.018756991438740947
GALCANEZUMAB-GNLM,INJECTION SITE REACTION,4.0,0.24552854012313471,6.408362063226036e-09,16.537029833147894,93.0,253.0,2.144227151954581e-06
AVONEX,STAPHYLOCOCCAL INFECTION,9.0,1.3640822289470937,6.422505416381341e-09,6.84240865789459,608.0,215.0,0.0
OXYCODONE,OBESITY,3.0,0.11423353855786288,6.425166176882158e-09,27.143221749493136,123.0,89.0,0.00523999549992195
ASPIRIN,AMAUROSIS FUGAX,3.0,0.04153187936971721,6.451823075792618e-09,179.0841619000633,796.0,5.0,0.0
ASPIRIN,HELICOBACTER PYLORI IDENTIFICATION TEST POSITIVE,3.0,0.04153187936971721,6.451823075792618e-09,179.0841619000633,796.0,5.0,0.0
MONTELUKAST SODIUM,PLATELET COUNT INCREASED,3.0,0.11353438380465407,6.458617751725626e-09,27.414247481585775,136.0,80.0,0.0011499835273768215
TRIAMCINOLONE ACETONIDE,INSOMNIA,7.0,0.9272670353751434,6.466076674094268e-09,7.58016734457846,60.0,1481.0,0.13676306220096668
SULFAMETHOXAZOLE\TRIMETHOPRIM,HEPATIC ENZYME INCREASED,6.0,0.6165084002921841,6.4727545545650855e-09,9.858173074553322,140.0,422.0,0.07863238513384475
PANTOPRAZOLE SODIUM,RHEUMATOID FACTOR POSITIVE,3.0,0.10867160596890327,6.489908610518569e-09,29.706589229740224,254.0,41.0,0.008362718393977744
DICLOFENAC\DICLOFENAC SODIUM,THROMBOCYTOPENIA,5.0,0.44355629761035165,6.5174569074955e-09,11.336971187706594,53.0,802.0,6.680507533791011e-10
ENBREL,ARTHRALGIA,42.0,17.885672545132003,6.520850082125662e-09,2.378791133130565,904.0,1896.0,1.255831637639638e-08
SULFASALAZINE,PREGNANCY,5.0,0.4034749034749035,6.521810980153475e-09,12.671568621239429,185.0,209.0,0.08354052524981048
CYTARABINE,HYPERBILIRUBINAEMIA,4.0,0.22681832411562142,6.529034313196291e-09,19.02153106085028,418.0,52.0,3.3487055016610574e-11
CLONAZEPAM,TEMPERATURE INTOLERANCE,3.0,0.10986121256391526,6.549344067074969e-09,29.100852206588975,224.0,47.0,3.5824586198926923e-13
FOSAMAX,GASTRIC ULCER,4.0,0.23929875821767713,6.570637922642675e-09,17.129072670435132,147.0,156.0,1.1535900729308518e-06
APIXABAN,LOSS OF PERSONAL INDEPENDENCE IN DAILY ACTIVITIES,6.0,0.5979338411770844,6.57659160463453e-09,10.327567561985099,300.0,191.0,0.0
METHOTREXATE SODIUM,RHEUMATIC FEVER,3.0,0.1048106021078994,6.583540601567961e-09,32.0759407265653,372.0,27.0,0.0006906093885849609
ZETIA,ASPARTATE AMINOTRANSFERASE INCREASED,7.0,0.8521652927058333,6.587454803863579e-09,8.31914179766281,167.0,489.0,0.17803813435370375
PANTOPRAZOLE SODIUM,WHEEZING,7.0,0.8375665240530106,6.58758514404667e-09,8.52422087739832,254.0,316.0,0.00842478009495356
PROZAC,DEPRESSION,7.0,0.9350307836794324,6.600752500141027e-09,7.515397118515355,57.0,1572.0,0.020656027552920054
CELECOXIB,DECREASED APPETITE,12.0,2.4390065741417093,6.630233695403831e-09,4.962761125798114,210.0,1113.0,6.518007584510475e-16
CHOLECALCIFEROL,MUSCULAR WEAKNESS,6.0,0.6319941563184807,6.6367036311021366e-09,9.577030810760057,98.0,618.0,2.316758724847989e-14
QUETIAPINE FUMARATE,WOUND,4.0,0.23739956172388604,6.641710070809381e-09,17.352380938609222,175.0,130.0,0.024461323302140552
INFLIXIMAB,THERAPY NON-RESPONDER,8.0,1.0772200772200773,6.644293115698474e-09,7.77626605669037,666.0,155.0,2.38232528796062e-05
METHYLPREDNISOLONE SODIUM SUCCINATE,VISUAL IMPAIRMENT,5.0,0.4216424919127622,6.650197059698826e-09,11.97930481953365,89.0,454.0,0.0008397922713023249
OLANZAPINE,DYSKINESIA,6.0,0.6019409370760722,6.661362239590574e-09,10.210127118571446,253.0,228.0,0.0033978781557026942
ADALIMUMAB\ISOPROPYL ALCOHOL,COLITIS ULCERATIVE,4.0,0.24433893352812272,6.6668893738963675e-09,16.651445958911065,105.0,223.0,0.0
LITHIUM,ELECTROCARDIOGRAM QT PROLONGED,3.0,0.12277992277992278,6.675652586274339e-09,24.754975434547998,53.0,222.0,0.00019717000647569602
LAPINE T-LYMPHOCYTE IMMUNE GLOBULIN,FEBRILE NEUTROPENIA,4.0,0.2577063550036523,6.680504816003463e-09,15.654462238980674,56.0,441.0,6.207724535165237e-05
ETANERCEPT,BLOOD PARATHYROID HORMONE DECREASED,3.0,0.08067411040384014,6.692223109006079e-09,55.27997579577997,859.0,9.0,4.711511835897633e-08
OXYCONTIN,MENTAL STATUS CHANGES,6.0,0.5983512469998956,6.692440490674301e-09,10.325166630968877,305.0,188.0,0.006423748284136937
NAPROXEN,GASTRIC HAEMORRHAGE,3.0,0.11282479390587499,6.717695177904659e-09,27.770972381078042,159.0,68.0,0.0017710068254424365
NAPROXEN,JOINT RANGE OF MOTION DECREASED,3.0,0.11282479390587499,6.717695177904659e-09,27.770972381078042,159.0,68.0,0.0017939579826282718
MISOPROSTOL,MENORRHAGIA,3.0,0.11896065950120004,6.723368861649703e-09,25.706040251203998,75.0,152.0,0.0010973135616495536
SIROLIMUS,CYTOMEGALOVIRUS INFECTION,3.0,0.11658144631117603,6.73416833407714e-09,26.401544377759226,98.0,114.0,0.06914991143458374
AZACITIDINE,HAEMORRHAGE INTRACRANIAL,3.0,0.11442137117812794,6.73592848166038e-09,27.141520103032178,129.0,85.0,0.0
AZATHIOPRINE,OSTEOARTHRITIS,6.0,0.6028174893039758,6.746132208412803e-09,10.190958519853664,249.0,232.0,0.0
MEROPENEM,BRONCHOSPASM,3.0,0.11754147970364187,6.757809867252718e-09,26.111454524565374,88.0,128.0,0.00033764576214045917
NAPROXEN,IRRITABLE BOWEL SYNDROME,4.0,0.23892309297714703,6.763611892779409e-09,17.19155434531241,159.0,144.0,0.0017935980769362447
USTEKINUMAB,AUTOIMMUNE DISORDER,5.0,0.3777835750808724,6.7647899504308384e-09,14.934409169538553,883.0,41.0,0.14343172019521344
DOXORUBICIN HYDROCHLORIDE,THROMBOCYTOPENIA,10.0,1.732380256704581,6.768683058488989e-09,5.832662371780998,207.0,802.0,3.755932429676523e-09
QUETIAPINE,HYPERREFLEXIA,3.0,0.10894291975373056,6.781252670506888e-09,29.68903378120702,261.0,40.0,0.02273993478713394
FORTEO,CLAVICLE FRACTURE,3.0,0.10320358969007618,6.802041596642994e-09,33.27906960104651,430.0,23.0,9.312403862629868e-07
DIGOXIN,DECREASED APPETITE,9.0,1.451789627465303,6.803497543117487e-09,6.241630434217242,125.0,1113.0,7.782970746727792e-10
PREDNISONE,LUNG DISORDER,14.0,3.1032140248356463,6.808925090417972e-09,4.690216448510917,1029.0,289.0,0.015709092797722632
DIGOXIN,VENTRICULAR EXTRASYSTOLES,3.0,0.11478660127308776,6.809190877810067e-09,27.022588203502842,125.0,88.0,1.0412291550935643e-09
LINEZOLID,HEPATITIS,4.0,0.24452676614838778,6.823292708624251e-09,16.643860022686837,107.0,219.0,0.0001626455278658377
PAROXETINE HYDROCHLORIDE,MOOD SWINGS,3.0,0.12096420745069393,6.8281492682231715e-09,25.195211772452,63.0,184.0,0.008749922752274267
LASIX,BLOOD UREA INCREASED,3.0,0.11854325367838882,6.83767520381906e-09,25.831834513790053,80.0,142.0,6.263679350353454e-05
TRAZODONE HCL,INTENTIONAL DRUG MISUSE,3.0,0.12284253365334447,6.8471702752148644e-09,24.748320401925845,54.0,218.0,0.13065056465052005
RITONAVIR,DRUG INTERACTION,7.0,0.895836376917458,6.8631166305621605e-09,7.860919539455411,84.0,1022.0,0.03744191818069092
ACETAMINOPHEN\CODEINE PHOSPHATE,CONFUSIONAL STATE,7.0,0.9048940832724617,6.8706231814985586e-09,7.7772904476572515,76.0,1141.0,0.0
FLUDARABINE PHOSPHATE,INFECTION,8.0,1.1313367421475529,6.872160729365362e-09,7.1410658296949885,154.0,704.0,3.304968307869613e-07
EXJADE,PYREXIA,11.0,2.194469372847751,6.882316827550028e-09,5.033064249942309,97.0,2168.0,1.5182633502829352e-07
DILTIAZEM HYDROCHLORIDE,BRADYCARDIA,4.0,0.253793175414797,6.915953032482491e-09,15.925331555036808,67.0,363.0,1.0750272990154674e-09
LAMIVUDINE,EXPOSURE DURING PREGNANCY,4.0,0.2452676614838777,6.919286810180836e-09,16.584546077075565,104.0,226.0,4.708001142359899e-05
FLUTICASONE FUROATE\VILANTEROL TRIFENATATE,OSTEOPOROSIS,3.0,0.1219033705520192,6.934381957535152e-09,24.972881343125596,59.0,198.0,5.483302568850284e-07
RIVAROXABAN,LOWER GASTROINTESTINAL HAEMORRHAGE,4.0,0.2203902744443285,6.9371135502649395e-09,20.599567025997217,660.0,32.0,0.045144859061852755
FUROSEMIDE,CARDIAC MURMUR,4.0,0.23278722738182198,6.94638935261338e-09,18.057834033431586,286.0,78.0,1.444714549463141e-06
CIPROFLOXACIN,ESCHERICHIA URINARY TRACT INFECTION,3.0,0.1071898152979234,6.951800579635403e-09,30.779568053708875,321.0,32.0,3.955915909467072e-14
BISOPROLOL,CONDITION AGGRAVATED,9.0,1.4951476573098195,6.989458678496874e-09,6.048010107008969,90.0,1592.0,0.0
DICLOFENAC\DICLOFENAC SODIUM,UNDERDOSE,3.0,0.12333298549514765,6.9903256516568035e-09,24.642452818987568,53.0,223.0,6.73174516721164e-10
AVANDIA,CARDIAC PACEMAKER INSERTION,3.0,0.10810810810810811,6.994662959947107e-09,30.257812405444334,296.0,35.0,0.0
RAMIPRIL,PERICARDITIS,5.0,0.3960137743921528,7.015806935406488e-09,13.179434079925729,345.0,110.0,0.02607361706242661
DASABUVIR\OMBITASVIR\PARITAPREVIR\RITONAVIR,HEADACHE,14.0,3.409078576646144,7.021238035420652e-09,4.120858035338365,106.0,3082.0,5.5327471499295606e-11
DIPHENHYDRAMINE HYDROCHLORIDE,DRUG INEFFECTIVE,16.0,4.518188458728999,7.027600723574778e-09,3.5485882379550207,78.0,5551.0,1.653821859362368e-09
ARIPIPRAZOLE,DYSPHAGIA,7.0,0.8584785557758531,7.043805094752997e-09,8.250822356693591,157.0,524.0,0.0
DOXYCYCLINE,ASTHMA,6.0,0.628957528957529,7.048313488411395e-09,9.635009309192736,111.0,543.0,3.816641130856065e-09
MELOXICAM,SLEEP DISORDER,4.0,0.25573411249086925,7.058948425786582e-09,15.793362189260018,63.0,389.0,0.00029249579049574903
HYDROXYCHLOROQUINE SULFATE,HEPATITIS,5.0,0.4067828446206825,7.092041065526189e-09,12.555392202470701,178.0,219.0,1.1031872450273184e-05
CABOZANTINIB S-MALATE,ADVERSE DRUG REACTION,6.0,0.6137117812793489,7.0926717832264785e-09,9.935189028997502,174.0,338.0,0.0
AMPHETAMINE ASPARTATE\AMPHETAMINE SULFATE\DEXTROAMPHETAMINE SACCHARATE\DEXTROAMPHETAMINE SULFATE,HEADACHE,11.0,2.2834394239799645,7.101218502114648e-09,4.830967570162034,71.0,3082.0,0.0
SODIUM CHLORIDE,AGRANULOCYTOSIS,3.0,0.1186580402796619,7.106043309335064e-09,25.82638012818208,83.0,137.0,0.07073323779385836
METFORMIN HYDROCHLORIDE,BLOOD IMMUNOGLOBULIN E INCREASED,3.0,0.1036836063863091,7.112131883424411e-09,33.12430538993402,432.0,23.0,0.0003930371709263502
DUPILUMAB,DERMATITIS,6.0,0.5890430971512053,7.1150213498683e-09,10.798412686414462,588.0,96.0,5.982734593160015e-09
FLUTICASONE PROPIONATE\SALMETEROL XINAFOATE,MALAISE,23.0,7.348210372534697,7.1395765965931446e-09,3.1541469788332632,343.0,2053.0,6.633968029238098e-07
ASPIRIN,BRONCHIECTASIS,5.0,0.3820932902013983,7.141760849371792e-09,14.559688651827697,796.0,46.0,0.0
DOCETAXEL\DOCETAXEL ANHYDROUS,HAEMATEMESIS,3.0,0.12209120317228425,7.16121850707907e-09,24.940104153677037,60.0,195.0,2.4897949675761606e-09
AMITRIPTYLINE,FIBROMYALGIA,3.0,0.11845977251382657,7.179957406400206e-09,25.890751737636524,86.0,132.0,0.0
ROSUVASTATIN CALCIUM,MUSCLE SPASMS,9.0,1.4330898466033601,7.1845286386817975e-09,6.336441375717401,161.0,853.0,0.04788411783369424
CLOZARIL,HAEMOGLOBIN DECREASED,8.0,1.1320045914640509,7.187382577988899e-09,7.139552237740365,160.0,678.0,1.0313294785717206e-12
TOFACITINIB CITRATE,LARYNGITIS,5.0,0.3875613064802254,7.204264407256744e-09,13.983110563502581,619.0,60.0,0.11438222994344197
ABATACEPT,ABDOMINAL PAIN UPPER,18.0,4.870854638422206,7.20437198786783e-09,3.741221839378633,433.0,1078.0,0.0
METFORMIN HYDROCHLORIDE\SITAGLIPTIN PHOSPHATE,NO ADVERSE EVENT,5.0,0.4257539392674528,7.209579822031742e-09,11.856965941776243,85.0,480.0,0.00043631656629202533
PROLIA,ARTHRALGIA,9.0,1.5234477720964208,7.2208375945237435e-09,5.931059401333326,77.0,1896.0,0.020017745251699037
LIPITOR,LIVER DISORDER,6.0,0.6127308775957424,7.2569629194774166e-09,9.96350440679357,187.0,314.0,0.0001738843075877711
CELECOXIB,DIZZINESS,21.0,6.4996347699050405,7.26355720015448e-09,3.2468590830816013,210.0,2966.0,6.511364182717115e-16
METOCLOPRAMIDE,UNEVALUABLE EVENT,4.0,0.2515078785349056,7.270250401703038e-09,16.099537615570558,78.0,309.0,0.00086562005570658
GOLIMUMAB,BLOOD IMMUNOGLOBULIN E INCREASED,3.0,0.10392361473442555,7.271715563028636e-09,33.04745941905831,433.0,23.0,2.889639439639184e-06
LEVETIRACETAM,SMALL FOR DATES BABY,3.0,0.10593759782948972,7.305593685558165e-09,31.733377527352054,376.0,27.0,0.000125549967514034
LEVOFLOXACIN,BENIGN PROSTATIC HYPERPLASIA,3.0,0.10977773139935303,7.318229466868331e-09,29.462645075031592,263.0,40.0,0.0001283543970556772
PANTOPRAZOLE,CONDITION AGGRAVATED,15.0,3.654805384535114,7.324895245908181e-09,4.133711880754765,220.0,1592.0,0.0074704260619197485
NATALIZUMAB,GAIT DISTURBANCE,9.0,1.44349368673693,7.329924334165128e-09,6.284729063374358,145.0,954.0,0.001911549198598663
TRIAMCINOLONE ACETONIDE,INFECTION,5.0,0.440780548888657,7.335031915189916e-09,11.417501190545899,60.0,704.0,0.13667904682951726
TOCILIZUMAB,HEPATITIS,7.0,0.8341333611603882,7.341780516867402e-09,8.6360170545979,365.0,219.0,0.10964385068687503
METFORMIN HYDROCHLORIDE\SITAGLIPTIN PHOSPHATE,TYPE 2 DIABETES MELLITUS,3.0,0.11885630804549724,7.358682219127388e-09,25.795689248382274,85.0,134.0,0.00043747657328056864
EFFEXOR XR,HEADACHE,13.0,3.0231451528748825,7.362843112979078e-09,4.314136561079038,94.0,3082.0,9.727071179781555e-09
USTEKINUMAB,HEPATIC CIRRHOSIS,8.0,1.0780653240112699,7.395851264746511e-09,7.891944676749834,883.0,117.0,0.14524757644109576
PANTOPRAZOLE,PRODUCT USE IN UNAPPROVED INDICATION,9.0,1.4141709276844412,7.397480628057451e-09,6.443687283647139,220.0,616.0,0.007850445650165426
BUDESONIDE,PARAESTHESIA ORAL,3.0,0.11570489408327246,7.400966395287867e-09,26.807843105716262,126.0,88.0,0.0
ETANERCEPT,"SLEEP DISORDER DUE TO GENERAL MEDICAL CONDITION, INSOMNIA TYPE",4.0,0.21513096107690702,7.402185309146603e-09,22.11199057628522,859.0,24.0,6.71781865713112e-08
CERTOLIZUMAB PEGOL,CONTUSION,11.0,2.037503913179589,7.4244931314026985e-09,5.505106348287844,419.0,466.0,1.3934432325483034e-15
APREMILAST,ARTHRALGIA,22.0,6.845622456433267,7.4399435501248945e-09,3.2397209145654644,346.0,1896.0,0.0
MYCOPHENOLIC ACID,DIPLOPIA,4.0,0.24384848168631953,7.448372363327849e-09,16.74593174922689,127.0,184.0,0.0016734572564442722
TRAZODONE HYDROCHLORIDE,OFF LABEL USE,12.0,2.6379004487112594,7.49642348196744e-09,4.56345076840454,85.0,2974.0,0.131629274244893
HYDROXYCHLOROQUINE SULFATE,SKIN REACTION,3.0,0.1133048106021079,7.522292011508114e-09,27.795040633983746,178.0,61.0,1.1899986475281476e-05
SULFASALAZINE,EAR INFECTION,4.0,0.23938223938223938,7.535353341303619e-09,17.233333318972228,185.0,124.0,0.08178567620804597
SACUBITRIL\VALSARTAN,ACUTE KIDNEY INJURY,7.0,0.8683502034853386,7.543064617365758e-09,8.144198033844107,138.0,603.0,0.04990527226457736
PIMAVANSERIN TARTRATE,ILL-DEFINED DISORDER,5.0,0.4134509026400918,7.566489212962324e-09,12.294300540308624,141.0,281.0,0.01150070094676985
CYTARABINE,DISSEMINATED ASPERGILLOSIS,3.0,0.01744756339350934,7.592494521979631e-09,684.7750511397202,418.0,4.0,3.222404114318644e-11
INFLIXIMAB,DYSPNOEA,48.0,21.8988416988417,7.611887564706876e-09,2.2103340852225695,666.0,3151.0,1.9235605361228804e-05
PERINDOPRIL,TINNITUS,3.0,0.12522174684336845,7.656972833558484e-09,24.248101255591514,50.0,240.0,0.010316020888612361
FLUOXETINE HYDROCHLORIDE,EYE PAIN,5.0,0.40825420014609204,7.690701409046596e-09,12.525669227389201,189.0,207.0,4.5740217031646166e-07
ATEZOLIZUMAB,NEOPLASM PROGRESSION,4.0,0.24371282479390588,7.698091941676921e-09,16.777558613784926,135.0,173.0,0.0
LEFLUNOMIDE,PREGNANCY,6.0,0.6063028279244496,7.726152606579717e-09,10.158982168862392,278.0,209.0,7.392123689077959e-05
XYREM,HEAD INJURY,3.0,0.1234686423875613,7.763394149762348e-09,24.645393708788532,58.0,204.0,0.1742505561136244
FLUTICASONE PROPIONATE\SALMETEROL XINAFOATE,DRUG INEFFECTIVE,44.0,19.86844411979547,7.781801758532936e-09,2.2242711502210586,343.0,5551.0,6.394189123975463e-07
AMBRISENTAN,PAIN IN JAW,5.0,0.4048210372534697,7.78480413465843e-09,12.710349954725391,238.0,163.0,0.0
ISOTRETINOIN,EXPOSURE DURING PREGNANCY,4.0,0.24762600438276114,7.794223155777047e-09,16.426426419027138,105.0,226.0,4.035070798929874e-05
AMOXICILLIN,ACUTE GENERALISED EXANTHEMATOUS PUSTULOSIS,3.0,0.11088385682980277,7.796901013712443e-09,29.05959250681993,253.0,42.0,0.0
LUCENTIS,VISUAL IMPAIRMENT,5.0,0.4263800480016696,7.804980772796455e-09,11.846077700900405,90.0,454.0,0.00023380631587850448
EFFEXOR XR,FEELING ABNORMAL,8.0,1.181008035062089,7.860371353807238e-09,6.812495551981448,94.0,1204.0,9.723453242523755e-09
TORSEMIDE,TRANSAMINASES INCREASED,3.0,0.12021287696963373,7.867950402307144e-09,25.465425513854306,80.0,144.0,0.12091502268585119
ADALIMUMAB,PULMONARY FIBROSIS,13.0,2.7240738808306375,7.868023121915257e-09,5.140981644887354,1788.0,146.0,0.0
DIGOXIN,MENTAL STATUS CHANGES,4.0,0.2452259209015966,7.868025342361307e-09,16.644347817041115,125.0,188.0,8.993087146483903e-10
FLUTICASONE FUROATE\VILANTEROL TRIFENATATE,OROPHARYNGEAL PAIN,4.0,0.259814254408849,7.876455154764983e-09,15.533371174614915,59.0,422.0,5.472421683463484e-07
RITUXIMAB,NAIL DISORDER,5.0,0.382489825733069,7.892057229952343e-09,14.748943533477643,894.0,41.0,0.041576815373900046
METHOTREXATE,BICYTOPENIA,4.0,0.18595429406240216,7.897565268422113e-09,31.76599286891836,1485.0,12.0,0.00047046802645284944
ALLOPURINOL,EOSINOPHILIA,4.0,0.23967442345820725,7.928169565296628e-09,17.249639234237787,198.0,116.0,0.0
METHOTREXATE,WOUND INFECTION,8.0,1.0692371908588125,7.932665746501755e-09,8.332063793814525,1485.0,69.0,0.0006446393873680401
RAMIPRIL,C-REACTIVE PROTEIN ABNORMAL,3.0,0.1080037566524053,7.945372360040892e-09,30.752012768551317,345.0,30.0,0.02469651958660358
VANCOMYCIN,OFF LABEL USE,18.0,5.120630282792445,7.959037651161793e-09,3.530508057452221,165.0,2974.0,0.15190793187002716
HYDROCODONE BITARTRATE,EXTRA DOSE ADMINISTERED,4.0,0.24160492538870917,7.963376846831238e-09,17.023802096022496,169.0,137.0,6.238516377873804e-06
YAZ,ORGAN FAILURE,3.0,0.10365230094959825,7.964651604908113e-09,33.60007028549644,473.0,21.0,0.1772185359810391
MYCOPHENOLATE MOFETIL,ROAD TRAFFIC ACCIDENT,10.0,1.6955233225503497,7.979415128644973e-09,6.0834099828763195,593.0,274.0,0.0016038363719097135
DOXORUBICIN,HYPERTRIGLYCERIDAEMIA,3.0,0.1095690284879474,7.986874162035917e-09,29.853124906708988,300.0,35.0,2.8487789128440302e-09
LINEZOLID,ELECTROCARDIOGRAM QT PROLONGED,4.0,0.2478764478764479,7.997979722951243e-09,16.41481607752557,107.0,222.0,0.00016229614532237082
PREGABALIN,CARDIO-RESPIRATORY ARREST,10.0,1.7074506939371805,8.01321242693831e-09,5.986196076835053,425.0,385.0,0.017713433017359854
SUMATRIPTAN,EXPOSURE DURING PREGNANCY,3.0,0.1249921736408223,8.013685603991405e-09,24.31094000094357,53.0,226.0,0.08459390272670482
ALBUTEROL,HYPERTENSION,9.0,1.4751121778148806,8.014520935795133e-09,6.1385266573319415,114.0,1240.0,0.0
METHOTREXATE,HYPERTHERMIA,7.0,0.805801940937076,8.027088438389285e-09,9.882753438569566,1485.0,52.0,0.0005344875248652966
RANITIDINE,MUSCULOSKELETAL STIFFNESS,4.0,0.2622873839090055,8.0580083716697e-09,15.37627934639496,55.0,457.0,0.027206089606559642
HUMAN IMMUNOGLOBULIN G,THERAPY INTERRUPTED,4.0,0.24192841490138786,8.059184097852778e-09,16.99751242512624,168.0,138.0,4.242455359900808e-06
PANTOPRAZOLE,BUNDLE BRANCH BLOCK LEFT,3.0,0.11249086924762601,8.075749180491698e-09,28.342885313879098,220.0,49.0,0.007447104868603478
MYCOPHENOLATE MOFETIL,TYPE 2 DIABETES MELLITUS,7.0,0.8291975373056454,8.086462388590121e-09,8.852080034458071,593.0,134.0,0.0016455913334569975
NORVASC,BLOOD PRESSURE INCREASED,7.0,0.8937806532401127,8.1005189223049e-09,7.886492020000718,97.0,883.0,0.0027584809733517805
AMLODIPINE BESYLATE,BLOOD CALCIUM DECREASED,4.0,0.23421684232495044,8.112618465894172e-09,18.099028637464226,335.0,67.0,0.0
RAMIPRIL,SLEEP DISORDER,9.0,1.400448711259522,8.127797768153755e-09,6.555034323217782,345.0,389.0,0.026370380489346312
PROPRANOLOL HYDROCHLORIDE,SEDATION,3.0,0.12288427423562559,8.12825151630392e-09,24.80127761060703,64.0,184.0,0.02052804379267627
DULOXETINE HYDROCHLORIDE,FIBROMYALGIA,3.0,0.11983721172910362,8.128755557557099e-09,25.59288958187132,87.0,132.0,5.571275305116053e-09
METHOTREXATE SODIUM,ARTHRALGIA,23.0,7.360033392465825,8.174920185233248e-09,3.1510801484060122,372.0,1896.0,0.000648565882587784
LAMOTRIGINE,INTENTIONAL OVERDOSE,10.0,1.713346551184389,8.220294556160468e-09,5.9542079965549055,390.0,421.0,5.134023871585744e-05
HYDROXYCHLOROQUINE,DYSPNOEA,17.0,4.702003547949494,8.225123804272982e-09,3.6296673969414988,143.0,3151.0,9.078495460188485e-06
DOXORUBICIN HCL,INTERSTITIAL LUNG DISEASE,7.0,0.8515078785349056,8.242651561296555e-09,8.372497494983232,240.0,340.0,3.3211558537423405e-09
ATORVASTATIN CALCIUM,URINARY TRACT DISORDER,3.0,0.10993425858290723,8.253209560216135e-09,29.75363362795013,301.0,35.0,0.0
OMALIZUMAB,CHEST DISCOMFORT,6.0,0.6336533444641552,8.25832469075749e-09,9.567951215208927,117.0,519.0,0.003715586854357818
LENALIDOMIDE,THROMBOCYTOPENIA,28.0,9.800083481164561,8.287991626332314e-09,2.9243011005165354,1171.0,802.0,8.842495608424691e-05
TOFACITINIB CITRATE,PRODUCT USE IN UNAPPROVED INDICATION,16.0,3.978962746530314,8.317688982018012e-09,4.101712438734799,619.0,616.0,0.11463459442860431
COMBIVIR,PREMATURE BABY,3.0,0.12396952937493479,8.362282866158921e-09,24.55641024381723,60.0,198.0,1.52584149602521e-12
SIMVASTATIN,ARTHRALGIA,20.0,5.915725764374413,8.37604952064197e-09,3.4062011964154757,299.0,1896.0,0.06661988301359513
SULFAMETHOXAZOLE\TRIMETHOPRIM,NASOPHARYNGITIS,8.0,1.1512052593133675,8.399189899144233e-09,7.010256409357659,140.0,788.0,0.07924457312743403
RITUXIMAB,JOINT DISLOCATION,6.0,0.5877282688093499,8.420196095926258e-09,11.17814668944373,894.0,63.0,0.040759518745095154
RITUXIMAB,EXOSTOSIS,6.0,0.5877282688093499,8.420196095926258e-09,11.17814668944373,894.0,63.0,0.039694515531616695
MAGNEVIST,HYPOAESTHESIA,5.0,0.4530940206615882,8.42287062319258e-09,11.095690452787359,52.0,835.0,0.0002780173131486278
USTEKINUMAB,BREAST CANCER STAGE II,3.0,0.08292810184702076,8.42728486993849e-09,53.76387226361835,883.0,9.0,0.14359711678806508
OXCARBAZEPINE,CARDIAC ARREST,5.0,0.44156318480642803,8.44539416178236e-09,11.403310310213826,65.0,651.0,0.005071219655671927
DIGOXIN,PHARYNGITIS,3.0,0.11739538766565794,8.486464975199226e-09,26.401379279998416,125.0,90.0,9.53745306335796e-10
ETANERCEPT,LOWER RESPIRATORY TRACT INFECTION,11.0,2.0258165501408745,8.489489222718305e-09,5.656555754468971,859.0,226.0,5.848364138468627e-08
UPADACITINIB,PSORIATIC ARTHROPATHY,4.0,0.24360847333820307,8.514941196580139e-09,16.85723094703311,161.0,145.0,0.1426452131363134
SYMBICORT,DYSPHONIA,5.0,0.4200146092037984,8.528094230797478e-09,12.076340690196737,125.0,322.0,0.08644224495100455
CYMBALTA,SUICIDE ATTEMPT,9.0,1.4158405509756862,8.544070007054927e-09,6.452492590337288,265.0,512.0,2.773100400221447e-11
RIBOCICLIB,NEUTROPHIL COUNT DECREASED,3.0,0.12490869247626005,8.583697641562082e-09,24.351131440054115,57.0,210.0,0.03412006515640697
NITROGLYCERIN,HAEMATEMESIS,3.0,0.12412605655848899,8.604694734515306e-09,24.530993839682456,61.0,195.0,0.0025508422098439445
ALBUTEROL SULFATE,UPPER-AIRWAY COUGH SYNDROME,3.0,0.10985077741834498,8.608781243424346e-09,29.940752251294672,319.0,33.0,0.0
